虞翻,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,虞翻,グホン,グホン,1/3,*,ぐ]ほん,『三國志』呉志：P.1317
虞卿,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,虞卿,グケイ,グケイ,1/3,*,ぐ]けい,『史記』P.2370
蘇秦,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,蘇秦,ソシン,ソシン,1/3,*,そ]しん,『史記』P.2241
蘇則,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,蘇則,ソソク,ソソク,1/3,*,そ]そく,『三國志』魏志：P.490
藺相如,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,藺相如,リンソウジョ,リンソウジョ,0/5,*,り[んそうじヨ,『史記』P.2439
薛綜,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,薛綜,セツソウ,セツソウ,2/4,*,せ[つ]そう,『三國志』呉志：P.1250
蕭懷王熊,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,蕭懷王熊,ショウカイオウユウ,ショウカイオウユウ,6/8,*,し[ヨうかいおう]ゆう,『三國志』魏志：P.577:しない:曹熊
蕭何,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,蕭何,ショウカ,ショウカ,1/3,*,し]ヨうか,『史記』P.2013
蔡澤,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,蔡澤,サイタク,サイタク,2/4,*,さ[い]たく,『史記』P.2418:しない:蔡沢
蒙恬,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,蒙恬,モウテン,モウテン,0/4,*,も[うてん,『史記』P.2565
蒋琬,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,蒋琬,ショウエン,ショウエン,1/4,*,し]ヨう]えん,『三國志』蜀志：P.1057:しない:蔣琬
蒋濟,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,蒋濟,ショウセイ,ショウセイ,1/4,*,し]ヨう]せい,『三國志』魏志：P.450:しない:蒋済:蔣濟
蒋欽,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,蒋欽,ショウキン,ショウキン,2/4,*,し[ヨう]きん,『三國志』呉志：P.1286:しない:蔣欽
董昭,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,董昭,トウショウ,トウショウ,2/4,*,と[うし]ヨう,『三國志』魏志：P.436
董和,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,董和,トウワ,トウワ,1/3,*,と]うわ,『三國志』蜀志：P.979
董卓,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,董卓,トウタク,トウタク,0/4,*,と[うたく,『三國志』魏志：P.171
董允,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,董允,トウイン,トウイン,0/4,*,と[ういん,『三國志』蜀志：P.985
董仲舒,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,董仲舒,トウチュウジョ,トウチュウジョ,4/5,*,と[うちユう]じヨ,『史記』P.3127
萬石君,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,萬石君,バンセキクン,バンセキクン,0/6,*,ば[んせきくん,『史記』P.2763:しない:万石君
華覈,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,華覈,カカク,カカク,0/3,*,か[かく,『三國志』呉志：P.1464
華歆,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,華歆,カキン,カキン,0/3,*,か[きん,『三國志』魏志：P.401
華佗,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,華佗,カダ,カダ,1/2,*,か]だ,『三國志』魏志：P.799
莊子,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,莊子,ソウジ,ソウジ,1/3,*,そ]うじ,『史記』P.2143:しない:荘子:莊周
莊周,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,莊周,ソウシュウ,ソウシュウ,2/4,*,そ[うし]ユう,『史記』P.2143:しない:荘周:莊子
荊軻,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,荊軻,ケイカ,ケイカ,1/3,*,け]いか,『史記』P.2526
荀況,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,荀況,ジュンキョウ,ジュンキョウ,3/4,*,じ[ユんき]ヨう,『史記』P.2348:しない:荀子:荀卿
荀攸,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,荀攸,ジュンユウ,ジュンユウ,1/4,*,じ]ユんゆう,『三國志』魏志：P.321
荀彧,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,荀彧,ジュンイク,ジュンイク,1/4,*,じ]ユんいく,『三國志』魏志：P.307
荀子,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,荀子,ジュンシ,ジュンシ,0/3,*,じ[ユんし,『史記』P.2348:しない:荀況:荀卿
荀卿,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,荀卿,ジュンケイ,ジュンケイ,2/4,*,じ[ユん]けい,『史記』P.2348:しない:荀況:荀子
范陽閔王矩,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,范陽閔王矩,ハンヨウビンオウク,ハンヨウビンオウク,7/9,*,は[んようびんお]うく,『三國志』魏志：P.585:しない:曹矩
范睢,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,范睢,ハンショ,ハンショ,0/3,*,は[んしヨ,『史記』P.2401:しない:張祿
英布,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,英布,エイフ,エイフ,1/3,*,え]いふ,『史記』P.2597
臨邑殤公子上,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,臨邑殤公子上,リンユウショクコウシジョウ,リンユウショクコウシジョウ,10/11,*,り[んゆうしヨくこうしじ]ヨう,『三國志』魏志：P.586:しない:曹上
臧霸,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,臧霸,ソウハ,ソウハ,1/3,*,そ]うは,『三國志』魏志：P.536
臧洪,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,臧洪,ソウコウ,ソウコウ,0/4,*,そ[うこう,『三國志』魏志：P.231
胡質,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,胡質,コシツ,コシツ,0/3,*,こ[しつ,『三國志』魏志：P.741
胡綜,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,胡綜,コソウ,コソウ,1/3,*,こ]そう,『三國志』呉志：P.1413
胡毋生,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,胡毋生,コボセイ,コボセイ,2/4,*,こ[ぼ]せい,『史記』P.3128
聶政,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,聶政,ジョウセイ,ジョウセイ,2/4,*,じ[ヨう]せい,『史記』P.2522
