馮浩,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,馮浩,フウコウ,フウコウ,2/4,*,ふ[う]こう,*
馮桂芬,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,馮桂芬,フウケイフン,フウケイフン,4/6,*,ふ[うけい]ふん,*
馮柯,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,馮柯,フウカ,フウカ,1/3,*,ふ]うか,*
馮景,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,馮景,フウケイ,フウケイ,2/4,*,ふ[う]けい,*
馮時来,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,馮時来,フウジライ,フウジライ,3/5,*,ふ[うじ]らい,*
馮時可,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,馮時可,フウジカ,フウジカ,0/4,*,ふ[うじか,*
馮時來,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,馮時來,フウジライ,フウジライ,0/5,*,ふ[うじ[らい,*
馮文顯,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,馮文顯,フウブンケン,フウブンケン,4/6,*,ふ[うぶん]けん,*
馮文顕,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,馮文顕,フウブンケン,フウブンケン,4/6,*,ふ[うぶん]けん,*
馮拯,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,馮拯,フウショウ,フウショウ,2/4,*,ふ[うし]ヨう,*
馮從吾,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,馮從吾,フウジュウゴ,フウジュウゴ,2/5,*,ふ[うじユ]うご,*
馮従吾,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,馮従吾,フウジュウゴ,フウジュウゴ,2/5,*,ふ[うじユ]うご,*
馮山,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,馮山,フウサン,フウサン,2/4,*,ふ[う]さん,*
馮如晦,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,馮如晦,フウジョカイ,フウジョカイ,2/5,*,ふ[うじヨ]かい,*
馮夷,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,馮夷,フウイ,フウイ,0/3,*,ふ[うい,*
馮夢龍,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,馮夢龍,フウムリュウ,フウムリュウ,3/5,*,ふ[うむり]ユう,*
馮夢竜,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,馮夢竜,フウムリュウ,フウムリュウ,3/5,*,ふ[うむり]ユう,*
馮士安,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,馮士安,フウシアン,フウシアン,3/5,*,ふ[うし]あん,*
馮唐,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,馮唐,フウトウ,フウトウ,2/4,*,ふ[う]とう,*
馮友蘭,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,馮友蘭,フユウラン,フユウラン,3/5,*,ふ[ゆう]らん,*
馮元,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,馮元,フウゲン,フウゲン,2/4,*,ふ[う]げん,*
馮亮,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,馮亮,フウリョウ,フウリョウ,2/4,*,ふ[うり]ヨう,*
馮京第,1349,1349,8000,名詞,固有名詞,人名,一般,*,*,馮京第,フウキョウダイ,フウキョウダイ,4/6,*,ふ[うきヨう]だい,*
馮京,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,馮京,フウキョウ,フウキョウ,2/4,*,ふ[うき]ヨう,*
馬黙,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,馬黙,バモク,バモク,1/3,*,ば]もく,*
馬默,1349,1349,10000,名詞,固有名詞,人名,一般,*,*,馬默,バモク,バモク,0/3,*,ば[もく,*
