ドラゴン,1345,1345,,名詞,一般,*,*,*,*,ドラゴン,ドラゴン,ドラゴン,1/4,*,ど]らごん,*
トルペド,1345,1345,,名詞,一般,*,*,*,*,トルペド,トルペド,トルペド,0/4,*,と[るぺど,*
ドロス,1345,1345,,名詞,一般,*,*,*,*,ドロス,ドロス,ドロス,1/3,*,ど]ろす,*
どんぐり,1345,1345,,名詞,一般,*,*,*,*,どんぐり,ドングリ,ドングリ,0/4,*,ど[んぐり,*
撫子,1345,1345,,名詞,一般,*,*,*,*,撫子,ナデシコ,ナデシコ,0/4,*,な[でしこ,*
桔梗,1345,1345,,名詞,一般,*,*,*,*,桔梗,キキョウ,キキョウ,0/3,*,き[きヨう,*
ナルガ,1345,1345,,名詞,一般,*,*,*,*,ナルガ,ナルガ,ナルガ,1/3,*,な]るが,*
なるかみ,1345,1345,,名詞,一般,*,*,*,*,なるかみ,ナルカミ,ナルカミ,2/4,*,な[る]かみ,*
ニセたま,1345,1345,,名詞,一般,*,*,*,*,ニセたま,ニセタマ,ニセタマ,0/4,*,に[せたま,*
ネセト,1345,1345,,名詞,一般,*,*,*,*,ネセト,ネセト,ネセト,1/3,*,ね]せと,*
